43356	88
43388	33
43797	44
44024	5
44178	69
44230	46
44648	19
44745	29
44751	5
44886	29
45118	51
45175	37
45283	11
45366	31
45393	29
45502	18
45506	5
45798	62
45867	18
45870	30
45951	8
46036	35
46159	61
46222	45
46327	54
46567	44
46568	5
46641	54
46838	5
46944	29
46959	11
47031	17
47046	33
47120	67
47125	69
47163	20
47177	18
47387	22
47524	15
47538	41
47548	51
47608	9
47938	63
47947	27
47954	5
47974	60
48110	41
48139	15
48278	37
48300	23
48321	25
48373	46
48417	6
48500	46
48583	46
48762	28
48833	47
48834	16
49037	51
49272	28
49332	45
49398	13
49415	5
49560	14
49596	34
49693	29
49790	33
49929	26
49994	5
50166	9
50242	48
50474	44
50537	49
50733	40
50783	49
50833	14
50882	6
50970	32
51152	24
51395	17
51525	8
51583	33
51598	24
51615	15
51619	30
51654	6
51680	23
51694	27
51884	31
51954	5
52318	13
52423	8
52494	10
52571	46
52574	5
52804	24
52992	99
53356	9
53404	46
53499	5
53499	30
53506	41
53507	57
53555	8
53620	36
53644	42
53688	68
53712	17
53722	31
53762	29
53788	32
53838	11
53887	5
53913	44
53947	44
54023	5
54114	31
54198	18
54219	12
54274	24
54384	33
54527	20
54593	5
54607	39
54657	38
54713	5
54837	27
54971	36
55068	24
55080	34
55190	5
55199	16
55268	59
55435	10
55590	34
55593	50
55722	48
55800	40
55830	23
55941	37
55952	21
55958	24
55992	30
56045	34
56198	54
56237	14
56265	26
56373	40
56440	27
56489	29
56529	21
56566	48
56747	31
56757	42
56780	26
56821	53
56937	67
57026	39
57029	24
57076	17
57162	39
57199	49
57281	23
57399	21
57486	40
57730	49
57741	48
57793	33
57860	23
57875	5
57918	32
58063	42
58197	5
58199	5
58219	55
58433	42
58589	24
58691	41
58757	24
58838	37
59146	16
59324	50
59386	16
59417	5
59491	25
59758	47
59911	5
59917	49
60057	11
60082	37
60193	23
60257	52
60341	49
60435	42
60553	5
60837	82
61110	38
61137	39
61171	11
61187	48
61226	5
61353	31
61358	14
61484	37
61865	45
61954	5
61957	5
62079	51
62125	19
62436	36
62517	24
62546	27
62547	50
62624	49
62655	6
62705	7
62744	5
62828	29
62869	55
62881	66
62924	27
62972	10
63106	29
63614	26
63658	5
63775	19
63816	5
63853	38
63898	39
63985	30
63990	31
64057	34
64184	5
64210	9
64557	49
64641	7
64678	52
64851	20
64955	48
64955	21
64978	53
65022	29
65140	10
65219	23
65284	31
65358	17
65371	26
65613	40
65647	14
65648	23
65692	25
65767	51
65769	44
65998	16
66110	5
66225	42
66246	49
66357	30
66460	74
66465	12
66471	50
66592	9
66601	5
66758	40
66822	39
66910	21
67077	27
67124	36
67228	5
67254	64
67469	18
67508	8
67522	20
67608	38
67689	52
67712	11
67744	5
67802	45
67814	32
67974	30
68121	60
68126	28
68191	58
68512	56
68561	42
68674	11
68737	45
68768	29
68899	6
69022	43
69027	25
69158	25
69172	44
69324	27
69570	36
69644	27
69822	5
69958	65
70026	34
70412	27
70568	18
70737	47
70840	48
70962	44
70981	44
71151	37
71195	8
71274	48
71518	66
71534	19
71649	9
71686	46
71756	9
71914	27
71936	42
72207	36
72358	28
72467	34
72467	47
72517	69
72548	24
72618	35
72733	5
72796	46
72907	47
73231	59
73626	36
73637	71
73851	68
73851	17
74363	40
74392	58
74418	23
74521	31
74556	41
74567	41
74933	5
74953	5
75044	34
75158	52
75191	44
75298	5
75322	72
75380	18
75387	48
75398	5
75419	35
75431	30
75625	41
75687	29
75687	55
75690	5
76237	19
76251	23
76314	39
76641	34
76765	50
76878	21
76885	35
77219	23
77406	31
77482	30
77503	17
77884	52
77953	27
78034	42
78038	55
78110	43
78114	26
78268	38
78293	58
78485	39
78847	29
78864	11
78932	42
79005	43
79032	42
79043	14
79106	14
79280	41
79343	38
79456	5
79484	5
79603	12
79730	48
79886	20
79917	34
79931	28
79983	5
80019	31
80260	51
80347	20
80491	54
80557	68
80845	33
80985	34
80997	23
81055	12
81367	7
81548	29
81618	26
81673	35
81679	12
81725	35
81777	16
81814	46
81843	9
81933	18
82041	45
82082	19
82207	23
82281	33
82370	16
82508	5
82769	22
82777	34
82872	49
83101	26
83349	24
83467	17
83643	44
83768	33
83850	14
83938	24
83974	18
83998	5
84015	45
84045	34
84219	28
84286	37
84328	11
84334	54
84396	16
84611	28
84978	27
85157	5
85583	20
85629	26
85682	20
85705	19
85881	43
85973	26
86122	5
86135	25
86396	27
86432	10
86460	53
86471	44
86543	31
86587	22
86633	39
86711	46
86990	64
87039	6
87123	5
87175	53
87325	39
87329	52
87364	30
87405	31
87512	10
87579	44
87646	50
87661	5
87669	30
87729	23
87824	25
87920	32
87928	45
88015	62
88120	16
88154	18
88215	42
88362	36
88403	26
88464	11
88477	26
88501	30
88601	5
88732	24
88778	58
88891	50
88971	19
89052	65
89132	41
89228	44
89279	46
89372	15
89587	30
89652	56
89653	44
89804	37
89991	28
90015	10
90072	5
90195	31
90349	68
90374	48
90454	5
90494	5
90544	27
90664	21
90702	26
90754	30
90843	12
90846	5
91293	41
91368	33
91532	36
91608	12
91672	5
91697	5
91763	44
91773	39
92098	14
92147	16
92175	22
92229	5
92232	49
92551	43
92634	45
92809	10
93063	46
93065	28
93067	5
93366	25
93518	54
93525	71
93577	17
93757	19
93861	25
93881	34
94088	75
94384	37
94442	6
94471	57
94606	53
94816	51
94912	70
94961	41
95001	31
95076	32
95114	27
95144	42
95500	8
95551	46
95598	5
95647	44
95691	28
95738	12
95848	22
95942	31
95961	13
95994	5
96347	10
96386	36
96673	5
96837	62
97017	41
97390	30
97657	70
97912	33
98052	15
98100	17
98109	42
98321	18
98347	9
98402	67
98499	36
98671	42
98726	29
98857	32
98930	40
99204	37
99625	31
99951	48
