43068	28
43087	41
43087	14
43130	36
43177	44
43247	5
43270	36
43283	38
43293	21
43373	64
43467	26
43499	16
43752	35
43794	18
44028	31
44235	37
44404	25
44460	47
44545	11
44905	5
44984	31
44987	43
45018	26
45081	48
45094	24
45337	24
45339	7
45471	5
45602	5
45811	49
45921	17
45999	25
46014	41
46153	35
46239	24
46250	47
46907	38
47144	32
47263	13
47396	44
47555	32
47652	14
47678	23
47835	52
47923	40
47936	46
48151	58
48192	5
48237	25
48374	34
48459	19
48540	44
48620	64
48634	36
48928	38
49113	37
49164	57
49207	32
49255	38
49266	5
49346	11
49393	32
49467	49
49486	27
49490	62
49564	30
49572	79
49610	52
49654	5
49702	29
49745	75
49911	28
50032	52
50153	13
50191	64
50364	41
50366	5
50503	26
50668	44
50697	61
50858	27
50864	28
50876	45
50944	5
51127	36
51141	36
51419	40
51537	53
51845	41
51945	20
52553	27
52587	32
52729	18
52791	60
52791	5
52853	72
52964	24
53004	34
53135	63
53446	6
53555	56
53582	33
53588	23
53621	52
53658	41
53712	5
53721	26
53751	42
53779	27
53805	29
53840	38
53872	23
54046	33
54254	46
54291	5
54371	21
54386	20
54411	5
54421	31
54439	58
54638	37
54978	30
54999	34
55058	53
55120	34
55226	23
55230	56
55556	5
55661	57
55857	43
55934	49
55941	33
56065	65
56092	38
56222	31
56231	51
56400	52
56430	5
56496	25
56519	44
56602	58
56667	5
56750	32
56802	66
56846	24
56916	54
56971	26
57007	36
57046	10
57102	6
57169	6
57203	45
57213	24
57280	37
57314	19
57349	29
57384	36
57591	61
57636	23
57738	47
57810	5
58101	28
58267	17
58270	39
58322	17
58421	5
58926	8
59021	57
59073	18
59129	24
59354	49
59382	45
59398	22
59533	50
59723	32
59882	54
60040	24
60115	31
60137	38
60349	21
60354	44
60484	35
60556	5
60820	5
60906	64
60930	7
60972	24
61013	5
61019	26
61043	14
61089	36
61249	52
61440	8
61456	41
61488	29
61494	28
61520	32
61534	30
61793	49
61809	65
61880	45
62057	24
62194	12
62369	15
62507	47
62509	38
62510	45
62512	44
62520	15
62547	39
62564	29
62612	23
62722	7
62786	48
62806	35
63012	24
63022	35
63026	36
63028	26
63092	51
63158	28
63374	40
63375	6
63442	5
63785	25
63937	44
63957	43
64138	13
64195	76
64493	18
64538	37
64700	14
64868	5
64938	19
65140	29
65153	30
65198	41
65389	27
65465	43
65561	5
65867	12
65902	43
65992	40
66003	6
66007	44
66186	17
66273	31
66524	45
66804	47
66834	46
66843	47
66951	34
67014	41
67018	5
67220	35
67238	27
67323	60
67559	9
67650	13
67911	44
68056	13
68405	71
68531	44
68563	25
68578	5
68641	6
68662	49
68676	69
68871	18
68988	48
69046	11
69274	50
69292	25
69389	27
69496	23
69500	5
69682	5
69758	49
69769	47
70047	41
70064	18
70194	5
70432	44
70612	25
70688	64
70884	34
71146	7
71290	36
71349	46
71433	17
71449	5
71467	5
71550	25
71647	51
71826	39
72022	5
72026	16
72140	59
72201	47
72408	6
72477	38
72568	33
72673	28
72777	10
72781	10
72796	53
72886	16
72911	37
73133	56
73194	45
73251	41
73409	5
73677	30
73759	16
73959	35
74113	17
74264	40
74406	10
74589	21
74611	70
74841	46
74992	44
75004	40
75189	5
75224	17
75247	38
75299	46
75347	5
75393	29
75429	9
75437	27
75491	44
75713	45
75794	10
75806	41
75861	16
76290	8
76310	40
76350	17
76431	47
76683	32
76699	5
76718	26
76747	36
76764	5
76801	19
76819	17
76893	17
77035	12
77311	33
77319	9
77358	45
77576	13
78086	26
78162	53
78259	36
78297	22
78398	31
78452	28
78535	5
78572	36
78584	14
78671	17
78722	54
78858	60
79022	5
79035	10
79139	19
79246	53
79305	5
79507	42
79510	17
79906	21
79952	7
80002	17
80061	5
80068	7
80250	5
80278	17
80297	52
80474	34
80552	43
80651	21
80735	69
80827	5
81019	25
81042	10
81063	28
81076	16
81115	42
81131	22
81134	40
81147	27
81231	46
81284	54
81298	50
81341	8
81415	20
81598	16
81605	6
81786	42
81876	19
82000	19
82037	58
82378	7
82481	35
82555	14
82671	10
82815	20
82830	17
82892	21
82943	5
82962	25
83044	13
83143	15
83329	26
83370	54
83651	43
83770	64
83825	27
83962	66
83966	37
84049	42
84199	26
84217	23
84234	44
84268	24
84275	52
84299	15
84345	42
84498	7
84573	6
84597	28
84637	11
84681	24
84712	8
84775	57
84803	35
84927	5
85053	28
85076	5
85098	24
85108	23
85210	59
85222	5
85485	49
85598	26
85734	44
85899	35
85901	28
86057	24
86074	45
86135	29
86176	26
86216	5
86259	31
86309	16
86475	25
86480	16
86523	24
86627	27
86630	19
86695	5
86742	5
86900	6
86944	41
87010	34
87046	34
87065	5
87144	63
87296	40
87401	40
87422	19
87672	30
87724	52
87744	49
87805	29
87810	5
87818	6
88001	26
88029	89
88169	35
88194	57
88475	74
88984	42
89263	76
89307	22
89347	37
89508	37
89530	24
89540	47
89833	29
89893	19
89899	5
90069	44
90147	11
90322	36
90426	8
90529	10
90541	28
90557	58
90570	24
90691	52
90790	37
90877	27
91234	19
91287	33
91411	56
91608	53
91608	5
91629	37
91651	44
91936	11
91979	23
92069	46
92086	10
92193	51
92200	39
92296	49
92442	41
92468	41
92561	5
92657	39
92687	40
92796	62
92873	13
92991	56
93078	16
93164	51
93278	10
93353	7
93358	9
93626	35
93785	50
93948	50
94071	68
94299	26
94369	22
94406	35
94486	29
94601	30
94626	30
94806	45
95099	39
95164	35
95168	11
95203	65
95375	63
95376	39
95442	37
95466	42
95560	34
95671	5
95686	28
95811	38
95828	48
95895	5
95908	5
96006	7
96178	41
96310	21
96407	43
96476	60
96491	46
96641	50
96687	46
96772	49
97087	23
97206	18
97229	41
97243	23
97300	31
97661	54
97667	31
97918	29
97927	31
98031	28
98099	5
98104	5
98286	5
98291	10
98354	6
98358	31
98373	5
98606	35
98623	13
98639	5
98812	20
98882	45
98884	5
98893	20
99145	37
99230	20
99249	26
99292	8
99382	26
99495	75
99510	58
99515	40
99607	64
99671	39
99674	43
99899	40
99941	25
